isbn,title,series,publisher,subject,subject_detail,grade,grade_min,grade_max,semester,level,price,image_url
9788926162897,디딤돌수학 개념기본 중 1-1(2025) (2022 개정 교육과정),디딤돌 개념기본,디딤돌,수학,수학,7,7,7,1,기본 4,18000,https://shopping-phinf.pstatic.net/main_4333370/43333708624.20231020091453.jpg
9788926155196,최상위 사고력 초등 6A (상위권의 기준),최상위 사고력,디딤돌,수학,사고력,6,6,6,1,최상위 3,14000,https://shopping-phinf.pstatic.net/main_3251914/32519142134.20230214163801.jpg
9788926155264,최상위 사고력 초등 6B (상위권의 기준),최상위 사고력,디딤돌,수학,사고력,6,6,6,2,최상위 3,14000,https://shopping-phinf.pstatic.net/main_3246740/32467407648.20240209070849.jpg
9788926162910,디딤돌 최상위 수학 중 1-1(2025) (2022 개정 교육과정 반영(2025 중1 적용)),최상위 수학,디딤돌,수학,수학,7,7,7,1,기본 4,15000,https://shopping-phinf.pstatic.net/main_4343825/43438258626.20231031075716.jpg
9788926156865,디딤돌 초등 독해력 고학년 4 (수능까지 연결되는),디딤돌 초등 독해력,디딤돌,국어,독해/문해력,5,5,6,3,상위 1,11000,https://shopping-phinf.pstatic.net/main_3245373/32453738685.20221019141643.jpg
9788926158593,디딤돌 초등 독해력 6 (수능까지 연결되는),디딤돌 초등 독해력,디딤돌,국어,독해/문해력,6,6,6,3,상위 1,11000,https://shopping-phinf.pstatic.net/main_3250691/32506913925.20230926085101.jpg
9788926163535,디딤돌 연산 수학 초등 5A(2024)(22개정 교육과정 반영) (2022 개정 교육과정),디딤돌 연산,디딤돌,수학,연산,5,5,5,1,기본 1,10000,https://shopping-phinf.pstatic.net/main_4761237/47612374631.20240511071035.jpg
9788926162934,디딤돌 최상위 수학 라이트 중 1-1(2025) (2022 개정 교육과정 반영(2025 중1 적용)),최상위 수학 라이트,디딤돌,수학,수학,7,7,7,1,상위 1,14500,https://shopping-phinf.pstatic.net/main_4343824/43438248620.20231031075618.jpg
9788926158739,디딤돌 독해력 중학 국어 생각독해 2 (생각 읽기가 독해다!),디딤돌 독해력 중학 국어 생각독해,디딤돌,국어,독해/문해력,7,7,9,3,중위 5,14000,https://shopping-phinf.pstatic.net/main_3249077/32490773263.20230913071144.jpg
9788926155905,디딤돌 초등 독해력 고학년 1 (수능까지 연결되는),디딤돌 초등 독해력,디딤돌,국어,독해/문해력,5,5,6,3,중위 3,11000,http://biblio.booxen.com/IMG_ISBN13/2020/03/9788926155905_L.jpg
9788926155875,디딤돌 초등 독해력 2 (수능까지 연결되는),디딤돌 초등 독해력,디딤돌,국어,독해/문해력,2,2,2,3,중위 2,10000,http://biblio.booxen.com/IMG_ISBN13/2022/03/9788926155875_L.jpg
9788926156858,디딤돌 초등 독해력 고학년 3 (수능까지 연결되는),디딤돌 초등 독해력,디딤돌,국어,독해/문해력,5,5,6,3,중위 5,11000,http://biblio.booxen.com/IMG_ISBN13/2020/12/9788926156858_L.jpg
9788926155158,최상위 사고력 초등 2A (상위권의 기준),최상위 사고력,디딤돌,수학,사고력,2,2,2,1,최상위 3,14000,http://biblio.booxen.com/IMG_ISBN13/2022/03/9788926155158_L.jpg
9788926155226,최상위 사고력 초등 2B (상위권의 기준),최상위 사고력,디딤돌,수학,사고력,2,2,2,2,최상위 3,14000,http://biblio.booxen.com/IMG_ISBN13/2022/03/9788926155226_L.jpg
9788926155868,디딤돌 초등 독해력 1 (수능까지 연결되는),디딤돌 초등 독해력,디딤돌,국어,독해/문해력,1,1,1,3,중위 3,10000,http://biblio.booxen.com/IMG_ISBN13/2022/04/9788926155868_L.jpg
9788926155899,디딤돌 초등 독해력 4 (수능까지 연결되는),디딤돌 초등 독해력,디딤돌,국어,독해/문해력,4,4,4,3,중위 4,11000,http://biblio.booxen.com/IMG_ISBN13/2022/04/9788926155899_L.jpg
9788926155912,초등 고학년 디딤돌 독해력 Level 2 (수능까지 연결되는 본격 독해),디딤돌 초등 독해력,디딤돌,국어,독해/문해력,5,5,6,3,중위 4,11000,http://biblio.booxen.com/IMG_ISBN13/2022/04/9788926155912_L.jpg
9788926158586,디딤돌 초등 독해력 5 (수능까지 연결되는),디딤돌 초등 독해력,디딤돌,국어,독해/문해력,5,5,5,3,중위 5,11000,http://biblio.booxen.com/IMG_ISBN13/2022/04/9788926158586_L.jpg
9788926158722,디딤돌 독해력 중학 국어 생각독해 1 (생각 읽기가 독해다!),디딤돌 독해력 중학 국어 생각독해,디딤돌,국어,독해/문해력,7,7,9,3,중위 3,14000,http://biblio.booxen.com/IMG_ISBN13/2022/04/9788926158722_L.jpg
9788926158746,디딤돌 독해력 중학 국어 생각독해 3 (생각 읽기가 독해다!),디딤돌 독해력 중학 국어 생각독해,디딤돌,국어,독해/문해력,7,7,9,3,상위 1,14000,http://biblio.booxen.com/IMG_ISBN13/2022/04/9788926158746_L.jpg
9788926158753,디딤돌 독해력 중학 국어 생각독해 4 (생각 읽기가 독해다!),디딤돌 독해력 중학 국어 생각독해,디딤돌,국어,독해/문해력,7,7,9,3,상위 2,14000,http://biblio.booxen.com/IMG_ISBN13/2022/04/9788926158753_L.jpg
9788926158760,디딤돌 독해력 중학 국어 생각독해 5 (생각 읽기가 독해다!),디딤돌 독해력 중학 국어 생각독해,디딤돌,국어,독해/문해력,7,7,9,3,상위 3,14000,http://biblio.booxen.com/IMG_ISBN13/2022/04/9788926158760_L.jpg
9788926159880,초등 수학 3% 올림피아드 2과정 (3% 상위권 프로젝트),3% 올림피아드,디딤돌,수학,수학,5,5,5,3,최상위 3,18000,http://biblio.booxen.com/IMG_ISBN13/2022/04/9788926159880_L.jpg
9788926159897,초등 수학 3% 올림피아드 3과정 (과학 영재학교 과학 고등학교 진학을 위한 필독서),3% 올림피아드,디딤돌,수학,수학,6,6,6,3,최상위 4,18000,http://biblio.booxen.com/IMG_ISBN13/2022/04/9788926159897_L.jpg
9788926159903,초등 수학 3% 올림피아드 4과정,3% 올림피아드,디딤돌,수학,수학,6,6,6,3,최상위 4,18000,http://biblio.booxen.com/IMG_ISBN13/2022/04/9788926159903_L.jpg
9788926162170,"디딤돌 독해력 수능독해 3(2023) (생각, 예측이 되다)",디딤돌 독해력 수능독해,디딤돌,국어,독해/문해력,9,9,10,3,상위 3,14000,http://biblio.booxen.com/IMG_ISBN13/2023/01/9788926162170_L.jpg
9788926162156,"디딤돌 독해력 수능독해 1(2023) (생각, 예측이 되다)",디딤돌 독해력 수능독해,디딤돌,국어,독해/문해력,9,9,10,3,상위 3,14000,http://biblio.booxen.com/IMG_ISBN13/2023/01/9788926162156_L.jpg
9788926162163,"디딤돌 독해력 수능독해 2(2023) (생각, 예측이 되다)",디딤돌 독해력 수능독해,디딤돌,국어,독해/문해력,9,9,10,3,상위 3,14000,http://biblio.booxen.com/IMG_ISBN13/2023/01/9788926162163_L.jpg
9788926163009,"구조독해 3 (영어 독해. 부분에서 헤매지 말고, 글 전체 구조를 보라!)",구조독해,디딤돌,영어,독해,8,8,8,3,중위 4,15000,http://biblio.booxen.com/IMG_ISBN13/2023/05/9788926163009_L.jpg
9788926164570,"구조독해 4 (영어 독해. 부분에서 헤매지 말고, 글 전체 구조를 보라!)",구조독해,디딤돌,영어,독해,8,8,8,3,중위 4,15000,http://biblio.booxen.com/IMG_ISBN13/2024/06/9788926164570_L.jpg
9788926164587,"구조독해 5 (영어 독해. 부분에서 헤매지 말고, 글 전체 구조를 보라!)",구조독해,디딤돌,영어,독해,8,8,8,3,중위 4,15000,http://biblio.booxen.com/IMG_ISBN13/2024/06/9788926164587_L.jpg
9788926163542,디딤돌 연산 수학 초등 5B (2022 개정 교육과정),디딤돌 연산,디딤돌,수학,연산,5,5,5,1,기본 1,10000,http://biblio.booxen.com/IMG_ISBN13/2024/05/9788926163542_L.jpg
9788926163566,디딤돌 연산 수학 초등 6B (2022 개정 교육과정),디딤돌 연산,디딤돌,수학,연산,6,6,6,1,기본 1,10000,http://biblio.booxen.com/IMG_ISBN13/2024/05/9788926163566_L.jpg
9788926163559,디딤돌 연산 수학 초등 6A(2024)(22개정 교육과정 반영) (2022 개정 교육과정),디딤돌 연산,디딤돌,수학,연산,6,6,6,1,기본 1,10000,http://biblio.booxen.com/IMG_ISBN13/2024/05/9788926163559_L.jpg
9788926165508,디딤돌 최상위 수학 라이트 중 2-1(2026) (2022 개정 교육 과정),최상위 수학 라이트,디딤돌,수학,수학,8,8,8,1,상위 1,14500,http://biblio.booxen.com/IMG_ISBN13/2024/11/9788926165508_L.jpg
9788926165492,디딤돌 최상위 수학 중 2-1(2026) (2022 개정 교육과정),최상위 수학,디딤돌,수학,수학,8,8,8,1,기본 4,15000,http://biblio.booxen.com/IMG_ISBN13/2024/11/9788926165492_L.jpg
9788926165263,최상위 초등 수학S 4-1 (2025년) (2022 개정 교육과정),최상위 수학S,디딤돌,수학,수학,4,4,4,1,상위 5,16000,http://biblio.booxen.com/IMG_ISBN13/2024/10/9788926165263_L.jpg
9788926163504,디딤돌 연산 수학 초등 3B(2024) (2022 개정 교육과정),디딤돌 연산,디딤돌,수학,연산,3,3,3,1,기본 1,10000,http://biblio.booxen.com/IMG_ISBN13/2024/02/9788926163504_L.jpg
9788926163498,디딤돌 연산 수학 초등 3A(2024) (2022 개정 교육과정),디딤돌 연산,디딤돌,수학,연산,3,3,3,1,기본 1,10000,http://biblio.booxen.com/IMG_ISBN13/2024/02/9788926163498_L.jpg
9788926164419,최상위 수학 초등 2-2(2024) (2022 개정 교육과정),최상위 수학,디딤돌,수학,수학,2,2,2,2,최상위 2,16000,http://biblio.booxen.com/IMG_ISBN13/2024/04/9788926164419_L.jpg
9788926163511,디딤돌 연산 수학 초등 4A(2024) (2022 개정 교육과정),디딤돌 연산,디딤돌,수학,연산,4,4,4,1,기본 1,10000,http://biblio.booxen.com/IMG_ISBN13/2024/02/9788926163511_L.jpg
9788926165287,최상위 초등 수학 4-1 (2025년) (22개정 교육과정 반영),최상위 수학,디딤돌,수학,수학,4,4,4,1,최상위 2,16000,http://biblio.booxen.com/IMG_ISBN13/2024/10/9788926165287_L.jpg
9788926163399,최상위 수학 초등 1-1(2024) (상위권의 기준),최상위 수학,디딤돌,수학,수학,1,1,1,1,최상위 2,16000,http://biblio.booxen.com/IMG_ISBN13/2023/10/9788926163399_L.jpg
9788926163849,디딤돌수학 개념연산 중 1-1 B(2025) (22개정 새 교육과정(2025년 중1부터 적용)),디딤돌 개념연산,디딤돌,수학,연산,7,7,7,1,기본 2,12000,http://biblio.booxen.com/IMG_ISBN13/2023/10/9788926163849_L.jpg
9788926163450,디딤돌 연산 수학 초등 1A(2024) (2022 개정 교육과정),디딤돌 연산,디딤돌,수학,연산,1,1,1,1,기본 1,10000,http://biblio.booxen.com/IMG_ISBN13/2023/12/9788926163450_L.jpg
9788926155134,최상위 사고력 7세 Pre A (상위권의 기준),최상위 사고력,디딤돌,수학,사고력,1,1,1,1,최상위 3,14000,http://biblio.booxen.com/IMG_ISBN13/2022/04/9788926155134_L.jpg
9788926163467,디딤돌 연산 수학 초등 1B(2024) (2022 개정 교육과정),디딤돌 연산,디딤돌,수학,연산,1,1,1,1,기본 1,10000,http://biblio.booxen.com/IMG_ISBN13/2023/12/9788926163467_L.jpg
9788926165270,최상위 초등 수학 3-1 (2025년) (22개정 교육과정 반영),최상위 수학,디딤돌,수학,수학,3,3,3,1,최상위 2,16000,http://biblio.booxen.com/IMG_ISBN13/2024/10/9788926165270_L.jpg
9788926165256,최상위 초등 수학S 3-1 (2025년) (2022 개정 교육과정),최상위 수학S,디딤돌,수학,수학,3,3,3,1,상위 5,16000,http://biblio.booxen.com/IMG_ISBN13/2024/10/9788926165256_L.jpg
9788926165546,디딤돌 수학 개념기본 중 2-2 (2026년) (2022 개정교육과정 반영),디딤돌 개념기본,디딤돌,수학,수학,8,8,8,2,기본 4,18000,http://biblio.booxen.com/IMG_ISBN13/2025/03/9788926165546_L.jpg
9788926163474,디딤돌 연산 수학 초등 2A(2025) (2022 개정 교육과정),디딤돌 연산,디딤돌,수학,연산,2,2,2,1,기본 1,10000,http://biblio.booxen.com/IMG_ISBN13/2023/12/9788926163474_L.jpg
9788926163405,최상위 수학 초등 2-1(2025) (상위권의 기준),최상위 수학,디딤돌,수학,수학,2,2,2,1,최상위 2,16000,http://biblio.booxen.com/IMG_ISBN13/2023/10/9788926163405_L.jpg
9788926163344,최상위 수학 S 초등 2-1(2025) (상위권의 기준),최상위 수학,디딤돌,수학,수학,2,2,2,1,최상위 2,16000,http://biblio.booxen.com/IMG_ISBN13/2023/11/9788926163344_L.jpg
9788926164396,최상위 수학 S 초등 2-2(2025) (2022 개정 교육과정),최상위 수학,디딤돌,수학,수학,2,2,2,2,최상위 2,16000,http://biblio.booxen.com/IMG_ISBN13/2024/04/9788926164396_L.jpg
9788926166031,최상위 초등 수학S 4-2 (2025년) (2022 개정 교육과정),최상위 수학S,디딤돌,수학,수학,4,4,4,2,상위 5,16000,http://biblio.booxen.com/IMG_ISBN13/2025/03/9788926166031_L.jpg
9788926166024,최상위 초등 수학S 3-2 (2025년) (2022 개정 교육과정),최상위 수학S,디딤돌,수학,수학,3,3,3,2,상위 5,16000,http://biblio.booxen.com/IMG_ISBN13/2025/03/9788926166024_L.jpg
9788926164389,최상위 수학 S 초등 1-2(2025) (2022 개정 교육과정),최상위 수학,디딤돌,수학,수학,1,1,1,2,최상위 2,16000,http://biblio.booxen.com/IMG_ISBN13/2024/04/9788926164389_L.jpg
9788926164402,최상위 수학 초등 1-2(2025) (2022 개정 교육과정),최상위 수학,디딤돌,수학,수학,1,1,1,2,최상위 2,16000,http://biblio.booxen.com/IMG_ISBN13/2024/04/9788926164402_L.jpg
9788926166048,최상위 초등 수학 3-2 (2025년) (2022 개정 교육과정),최상위 수학,디딤돌,수학,수학,3,3,3,2,최상위 2,16000,https://shopping-phinf.pstatic.net/main_5390349/53903494140.20250402071935.jpg
9788926166055,최상위 초등 수학 4-2 (2025년) (2022 개정 교육과정),최상위 수학,디딤돌,수학,수학,4,4,4,2,최상위 2,16000,http://biblio.booxen.com/IMG_ISBN13/2025/04/9788926166055_L.jpg
9788926163337,최상위 수학 S 초등 1-1(2025) (상위권의 기준),최상위 수학,디딤돌,수학,수학,1,1,1,1,최상위 2,16000,http://biblio.booxen.com/IMG_ISBN13/2023/11/9788926163337_L.jpg
9788926163931,디딤돌수학 개념연산 중 2-1 B(2026) (2022 개정 교육과정),디딤돌 개념연산,디딤돌,수학,연산,8,8,8,1,기본 2,12000,http://biblio.booxen.com/IMG_ISBN13/2024/06/9788926163931_L.jpg
9788926163528,디딤돌 연산 수학 초등 4B(2025) (2022 개정 교육과정),디딤돌 연산,디딤돌,수학,연산,4,4,4,1,기본 1,10000,http://biblio.booxen.com/IMG_ISBN13/2024/02/9788926163528_L.jpg
9788926155141,최상위 사고력 초등 1A (상위권의 기준),최상위 사고력,디딤돌,수학,사고력,1,1,1,1,최상위 3,14000,http://biblio.booxen.com/IMG_ISBN13/2022/04/9788926155141_L.jpg
9788926155202,최상위 사고력 7세 Pre-B (상위권의 기준),최상위 사고력,디딤돌,수학,사고력,1,1,1,2,최상위 3,14000,http://biblio.booxen.com/IMG_ISBN13/2022/04/9788926155202_L.jpg
9788926155165,최상위 사고력 초등 3A (상위권의 기준),최상위 사고력,디딤돌,수학,사고력,3,3,3,1,최상위 3,14000,http://biblio.booxen.com/IMG_ISBN13/2022/04/9788926155165_L.jpg
9788926166857,디딤돌 초등 수학 기본 + 응용 5-1 (2026년) (2022 개정 교육과정),디딤돌 기본 + 응용,디딤돌,수학,수학,5,5,5,1,중위 5,17000,http://biblio.booxen.com/IMG_ISBN13/2025/08/9788926166857_L.jpg
9788926166826,디딤돌 초등 수학 기본 + 응용 2-1 (2026년) (2022 개정 교육과정),디딤돌 기본 + 응용,디딤돌,수학,수학,2,2,2,1,중위 5,17000,http://biblio.booxen.com/IMG_ISBN13/2025/08/9788926166826_L.jpg
9788926166840,디딤돌 초등 수학 기본 + 응용 4-1 (2026년) (2022 개정 교육과정),디딤돌 기본 + 응용,디딤돌,수학,수학,4,4,4,1,중위 5,17000,http://biblio.booxen.com/IMG_ISBN13/2025/08/9788926166840_L.jpg
9788926166819,디딤돌 초등 수학 기본 + 응용 1-1 (2026년) (2022 개정 교육과정),디딤돌 기본 + 응용,디딤돌,수학,수학,1,1,1,1,중위 5,17000,http://biblio.booxen.com/IMG_ISBN13/2025/08/9788926166819_L.jpg
9788926166833,디딤돌 초등 수학 기본 + 응용 3-1 (2026년) (2022 개정 교육과정),디딤돌 기본 + 응용,디딤돌,수학,수학,3,3,3,1,중위 5,17000,http://biblio.booxen.com/IMG_ISBN13/2025/08/9788926166833_L.jpg
9788926166864,디딤돌 초등 수학 기본 + 응용 6-1 (2026년) (2022 개정 교육과정),디딤돌 기본 + 응용,디딤돌,수학,수학,6,6,6,1,중위 5,17000,http://biblio.booxen.com/IMG_ISBN13/2025/08/9788926166864_L.jpg
9788926166673,디딤돌 초등수학 기본편 1-1 (2026년) (2022 개정 교육과정),디딤돌 기본편,디딤돌,수학,수학,1,1,1,1,기본 4,16500,http://biblio.booxen.com/IMG_ISBN13/2025/09/9788926166673_L.jpg
9788926166710,디딤돌 초등수학 기본편 5-1 (2026년) (2022 개정 교육과정),디딤돌 기본편,디딤돌,수학,수학,5,5,5,1,기본 4,16500,http://biblio.booxen.com/IMG_ISBN13/2025/09/9788926166710_L.jpg
9788926166680,디딤돌 초등수학 기본편 2-1 (2026년) (2022 개정 교육과정),디딤돌 기본편,디딤돌,수학,수학,2,2,2,1,기본 4,16500,http://biblio.booxen.com/IMG_ISBN13/2025/09/9788926166680_L.jpg
9788926166697,디딤돌 초등수학 기본편 3-1 (2026년) (2022 개정 교육과정),디딤돌 기본편,디딤돌,수학,수학,3,3,3,1,기본 4,16500,http://biblio.booxen.com/IMG_ISBN13/2025/09/9788926166697_L.jpg
9788926166727,디딤돌 초등수학 기본편 6-1 (2026년) (2022 개정 교육과정),디딤돌 기본편,디딤돌,수학,수학,6,6,6,1,기본 4,16500,http://biblio.booxen.com/IMG_ISBN13/2025/09/9788926166727_L.jpg
9788926166703,디딤돌 초등수학 기본편 4-1 (2026년) (2022 개정 교육과정),디딤돌 기본편,디딤돌,수학,수학,4,4,4,1,기본 4,16500,http://biblio.booxen.com/IMG_ISBN13/2025/09/9788926166703_L.jpg
9788926166642,디딤돌 초등수학 원리편 4-1 (2026년) (2022 개정 교육과정),디딤돌 원리편,디딤돌,수학,수학,4,4,4,1,기본 3,14000,http://biblio.booxen.com/IMG_ISBN13/2025/09/9788926166642_L.jpg
9788926166611,디딤돌 초등수학 원리편 1-1 (2026년) (2022 개정 교육과정),디딤돌 원리편,디딤돌,수학,수학,1,1,1,1,기본 3,14000,http://biblio.booxen.com/IMG_ISBN13/2025/09/9788926166611_L.jpg
9788926166635,디딤돌 초등수학 원리편 3-1 (2026년) (2022 개정 교육과정),디딤돌 원리편,디딤돌,수학,수학,3,3,3,1,기본 3,14000,http://biblio.booxen.com/IMG_ISBN13/2025/09/9788926166635_L.jpg
9788926166659,디딤돌 초등수학 원리편 5-1 (2026년) (2022 개정 교육과정),디딤돌 원리편,디딤돌,수학,수학,5,5,5,1,기본 3,14000,http://biblio.booxen.com/IMG_ISBN13/2025/09/9788926166659_L.jpg
9788926166666,디딤돌 초등수학 원리편 6-1 (2026년) (2022 개정 교육과정),디딤돌 원리편,디딤돌,수학,수학,6,6,6,1,기본 3,14000,http://biblio.booxen.com/IMG_ISBN13/2025/09/9788926166666_L.jpg
9788926166628,디딤돌 초등수학 원리편 2-1 (2026년) (2022 개정 교육과정),디딤돌 원리편,디딤돌,수학,수학,2,2,2,1,기본 3,14000,http://biblio.booxen.com/IMG_ISBN13/2025/09/9788926166628_L.jpg
9788926166734,디딤돌 초등수학 응용편 3-1 (2026년) (2022 개정 교육과정),디딤돌 응용편,디딤돌,수학,수학,3,3,3,1,상위 2,16500,http://biblio.booxen.com/IMG_ISBN13/2025/09/9788926166734_L.jpg
9788926166987,디딤돌 수학 개념기본 중 3-1 (2026년) (22개정 교육과정 반영),디딤돌 개념기본,디딤돌,수학,수학,9,9,9,1,기본 4,18000,http://biblio.booxen.com/IMG_ISBN13/2025/09/9788926166987_L.jpg
9788926166963,최상위 초등 수학 6-1 (2026년) (새 교육과정 반영 / 상위권의 기준),최상위 수학,디딤돌,수학,수학,6,6,6,1,최상위 2,16000,http://biblio.booxen.com/IMG_ISBN13/2025/10/9788926166963_L.jpg
9788926166956,최상위 초등 수학 5-1 (2026년) (새 교육과정 반영 / 상위권의 기준),최상위 수학,디딤돌,수학,수학,5,5,5,1,최상위 2,16000,http://biblio.booxen.com/IMG_ISBN13/2025/10/9788926166956_L.jpg
9788926163481,디딤돌 연산 수학 초등 2B(2025) (2022 개정 교육과정),디딤돌 연산,디딤돌,수학,연산,2,2,2,1,기본 1,10000,http://biblio.booxen.com/IMG_ISBN13/2023/12/9788926163481_L.jpg
9788926166789,디딤돌 초등 수학 문제유형 4-1 (2026년) (2022 개정 교육과정),디딤돌 문제유형,디딤돌,수학,수학,4,4,4,1,중위 3,14500,http://biblio.booxen.com/IMG_ISBN13/2025/10/9788926166789_L.jpg
9788926166932,최상위 초등 수학S 5-1 (2026년) (2022 개정 교육과정),최상위 수학S,디딤돌,수학,수학,5,5,5,1,상위 5,16000,http://biblio.booxen.com/IMG_ISBN13/2025/10/9788926166932_L.jpg
9788926166772,디딤돌 초등 수학 문제유형 3-1 (2026년) (2022 개정 교육과정),디딤돌 문제유형,디딤돌,수학,수학,3,3,3,1,중위 3,14500,http://biblio.booxen.com/IMG_ISBN13/2025/10/9788926166772_L.jpg
9788926166796,디딤돌 초등 수학 문제유형 5-1 (2026년) (2022 개정 교육과정),디딤돌 문제유형,디딤돌,수학,수학,5,5,5,1,중위 3,14500,http://biblio.booxen.com/IMG_ISBN13/2025/10/9788926166796_L.jpg
9788926166802,디딤돌 초등 수학 문제유형 6-1 (2026년) (2022 개정 교육과정),디딤돌 문제유형,디딤돌,수학,수학,6,6,6,1,중위 3,14500,http://biblio.booxen.com/IMG_ISBN13/2025/10/9788926166802_L.jpg
9788926166949,최상위 초등 수학S 6-1 (2026년) (2022 개정 교육과정),최상위 수학S,디딤돌,수학,수학,6,6,6,1,상위 5,16000,http://biblio.booxen.com/IMG_ISBN13/2025/10/9788926166949_L.jpg
9788926166925,디딤돌 초등 수학 기본 + 유형 6-1 (2026년) (상위권으로 가는 유형반복 학습서),디딤돌 기본 + 유형,디딤돌,수학,수학,6,6,6,1,중위 1,16500,http://biblio.booxen.com/IMG_ISBN13/2025/10/9788926166925_L.jpg
9788926166888,디딤돌 초등 수학 기본 + 유형 2-1 (2026년) (상위권으로 가는 유형반복 학습서),디딤돌 기본 + 유형,디딤돌,수학,수학,2,2,2,1,중위 1,16500,http://biblio.booxen.com/IMG_ISBN13/2025/10/9788926166888_L.jpg
9788926166871,디딤돌 초등 수학 기본 + 유형 1-1 (2026년) (상위권으로 가는 유형반복 학습서),디딤돌 기본 + 유형,디딤돌,수학,수학,1,1,1,1,중위 1,16500,http://biblio.booxen.com/IMG_ISBN13/2025/10/9788926166871_L.jpg
9788926166895,디딤돌 초등 수학 기본 + 유형 3-1 (2026년) (상위권으로 가는 유형반복 학습서),디딤돌 기본 + 유형,디딤돌,수학,수학,3,3,3,1,중위 1,16500,http://biblio.booxen.com/IMG_ISBN13/2025/10/9788926166895_L.jpg
9788926166918,디딤돌 초등 수학 기본 + 유형 5-1 (2026년) (상위권으로 가는 유형반복 학습서),디딤돌 기본 + 유형,디딤돌,수학,수학,5,5,5,1,중위 1,16500,http://biblio.booxen.com/IMG_ISBN13/2025/10/9788926166918_L.jpg
